image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000015,UNKNOWN,Chest radiography shows aneurysm as protruding mass.,an x - ray image of a chest with an arrow pointing to the right,,0.0667,0.0218,0.0154,0.0132,0.1149,0.5605
ROCOv2_2023_test_000016,XR,Abdominal X-ray. SEMS was placed beyond the stenosis.,an x - ray image of an x - ray of an x - ray,,0.0000,0.0000,0.0000,0.0000,0.0000,0.3702
ROCOv2_2023_test_000017,UNKNOWN,HRCT done on presentation to the ER that shows B/L ground glass infiltrates with patchy consolidations involving mainly the peripheries,an x - ray shows the lungs of a patient,,0.0736,0.0173,0.0111,0.0092,0.0526,0.3474
ROCOv2_2023_test_000018,UNKNOWN,Large left-sided pneumothorax with typical COVID-19 lungs infiltrate,an x - ray image of an x - ray of an x - ray,,0.0000,0.0000,0.0000,0.0000,0.0000,0.3709
ROCOv2_2023_test_000019,UNKNOWN,Retrograde portography performed with 10 mL iodinated contrast medium over a 5 French catheter.,a black and white image of a tree in the middle of a field,,0.0665,0.0218,0.0155,0.0133,0.0336,0.1419
ROCOv2_2023_test_000020,CT,Computed tomography of the head: coronal view showing the effacement of the left lateral ventricle frontal horn and 5-mm left to right midline shift (yellow arrow) secondary to intraparenchymal hemorrhage (red arrow),a mri image of a brain with a red arrow pointing to the right,,0.0829,0.0351,0.0126,0.0077,0.1533,0.4566
ROCOv2_2023_test_000021,CT, Computed tomography of the head showing large intraparenchymal hemorrhage of the left anterior temporal lobe and left inferior frontal lobe (arrows) with surrounding edema and mass effect.,a ct scan shows the location of a brain tumor,,0.0271,0.0064,0.0041,0.0034,0.0714,0.4219
ROCOv2_2023_test_000022,CT, Retroperitoneal mass detected on enhanced abdominal computed tomography. The yellow arrow indicates the tumor was closely related to the liver.,a ct scan shows an image of a patient with a large tumor,,0.0385,0.0127,0.0090,0.0078,0.0237,0.2838
ROCOv2_2023_test_000023,XR,Ankle X-ray (lateral view). No abnormality found on plain X-ray.,an x - ray image of a foot with an ankle fracture,,0.0705,0.0233,0.0166,0.0144,0.0362,0.6320
ROCOv2_2023_test_000024,CT,Chest CT at relapse showed pericardial effusion and ground glass bilateral opacities.,an x - ray image of a human lung,,0.0000,0.0000,0.0000,0.0000,0.0000,0.3613
ROCOv2_2023_test_000025,MRI,Brain MRI axial FLAIR showing hyperintensities in the anterior temporal lobe bilaterally. FLAIR: fluid-attenuated inversion recovery,an mri image of a human brain,,0.0594,0.0143,0.0095,0.0082,0.0592,0.4852
ROCOv2_2023_test_000026,MRI,Brain MRI coronal T2 showing hyperintensity in the right anterior temporal lobe,a black and white image of a brain mri,,0.1592,0.1194,0.0527,0.0363,0.1603,0.4969
ROCOv2_2023_test_000027,UNKNOWN,"Longitudinal long-axis transthoracic echography after an uneventful vegetation excision, partial leaflet resection, and reconstruction by pericardial patch and ring annuloplasty (the latter is indicated by the arrow). Traces of colour Doppler flow in the left atrium indicates severe mitral regurgitation resolution after surgery. Anatomical landmarks: AA, ascending aorta; LA, left atrium; LV, left ventricle; RV, right ventricle.",an image of an ultrasound scan showing the location of the heart,,0.0022,0.0004,0.0002,0.0002,0.0303,0.4529
ROCOv2_2023_test_000028,CT,"The whole body F18-FDG PET/CT tomography scan (July 31, 2009) showing multiple enlarged lymph nodes on left supraclavicular area. F18-FDG-PET/CT = Fluorine 18 fluorodeoxyglucose- Positron emission tomography/computed tomography.",an mri image of a woman with a green arrow,,0.0000,0.0000,0.0000,0.0000,0.0000,0.2813
ROCOv2_2023_test_000029,UNKNOWN,Disappearance of FDG accumulation during the subsequent patient follow-up.,an x - ray image of a man with a large tumor on his chest,,0.0667,0.0218,0.0154,0.0132,0.0476,0.1023
ROCOv2_2023_test_000030,XR, The typical chest X-ray finding of a patient with coronavirus disease 2019 infection showing bilateral infiltration.,an x - ray image of a chest x - ray,,0.1581,0.0957,0.0389,0.0256,0.1558,0.6975
ROCOv2_2023_test_000031,UNKNOWN,"Coronal view of the lesion within the left adnexa, which contains a thin septation measuring 4.3 cm and adjacent free fluid extending to the posterior cul-de-sac and a homogeneously enlarged liver.",a ct scan shows an image of a man's abdomen,,0.0369,0.0071,0.0042,0.0034,0.0487,0.2811
ROCOv2_2023_test_000032,CT,Computed tomography image of the abdomen showing adrenal mass on axial plane. Image showing heterogenous 7.7 cm lesion (white line measure) appearing to be arising from left adrenal glands in contact with the upper pole of left kidney with areas of hypodensity suggesting necrosis. ,a ct scan shows an image of a patient's chest,,0.0063,0.0047,0.0020,0.0014,0.0339,0.3196
ROCOv2_2023_test_000033,XR,Postoperative panoramic radiograph at one-year follow-up showing the management of high caries risk patient.,an x - ray of a mouth with teeth missing,,0.0607,0.0202,0.0146,0.0128,0.0345,0.5015
ROCOv2_2023_test_000034,UNKNOWN,Transthoracic echocardiogram. Ao=aorta; PA=pulmonary artery; PDA=patent ductus arteriosus.,a picture of an ultrasound showing the location of the heart,,0.0000,0.0000,0.0000,0.0000,0.0000,0.4908
ROCOv2_2023_test_000035,XR,"Plain radiograph of the pelvis shows deformation of the left femoral head, narrowing of hip space, and osteophyte hyperplasia.",an x - ray image of the hip and pelvis,,0.1506,0.0710,0.0267,0.0169,0.1202,0.6865
ROCOv2_2023_test_000036,US,"Operative planning ultrasound prior to ultrasound-guided subcutaneous collection drainage and appendicolith retrieval. The red arrow indicates the hypoechoic collection with some internal echoes overlying to the abdominal wall (green arrow), with internal appendicoliths (white arrows). The collection measured 34 mm deep to the skin.",an image of an ultrasound showing the location of a tumor,,0.0044,0.0010,0.0007,0.0005,0.0209,0.2954
ROCOv2_2023_test_000037,CT,CT Chest before starting chemotherapy showed bilateral parenchymal metastatic nodules(red arrow),a ct scan shows an image of a lung with a red arrow pointing to it,,0.1875,0.1118,0.0447,0.0288,0.2223,0.5747
ROCOv2_2023_test_000038,XR,Chest X-ray showed left-sided pneumothorax (yellow arrows) and ICT in situ (red arrow).,a chest x - ray with arrows pointing to the lungs,,0.0962,0.0226,0.0144,0.0119,0.0867,0.4417
ROCOv2_2023_test_000039,XR,Post-Pleurodesis Chest X-ray.,an x - ray image of a chest x - ray,,0.0909,0.0302,0.0216,0.0189,0.1064,0.5523
ROCOv2_2023_test_000040,CT,Computed tomography scan showing metallic object in appendix,an mri image shows the location of a kidney in the abdomen,,0.0833,0.0275,0.0196,0.0170,0.1190,0.3789
ROCOv2_2023_test_000041,CT,"Chest CT scan of a novel false-negative PC patient. A 44-year-old nonsmoking female with a ground-glass opacity in the left lower lung showed false-negative CrAg LFA detection in the lung aspirate after CT-guided percutaneous lung biopsy. No suitable pathological tissue was obtained and the patient eventually underwent thoracoscopic surgery and was diagnosed with PC. CrAg = cryptococcal capsular polysaccharide antigen, CT = computed tomography, LFA = lateral flow immunoassay, PC = pulmonary cryptococcosis.",a ct scan shows an image of a patient's lung,,0.0012,0.0007,0.0002,0.0001,0.0547,0.3950
ROCOv2_2023_test_000042,UNKNOWN,"Representative case with pulmonary cryptococcosis showed a nodule accompanied by pleural stretch signs, positive for CrAg in the lung aspirate, but negative in the serum. The patient was confirmed to have PC by histopathological examination. CrAg = cryptococcal capsular polysaccharide antigen, PC = pulmonary cryptococcosis.",a ct scan shows the lungs of a patient,,0.0031,0.0006,0.0004,0.0003,0.0534,0.3339
ROCOv2_2023_test_000043,XR,Chest radiograph showing dextrocardia,a chest x - ray with a red arrow pointing to the right,,0.0769,0.0253,0.0180,0.0155,0.2041,0.5666
ROCOv2_2023_test_000044,UNKNOWN,"Example of artificial intelligence‐based automated analysis of L3 body composition in an 18‐year‐old male patient with diagnosed Marfan syndrome. Each segmented tissue is coded with a different colour: psoas muscle = purple, skeletal muscle (except psoas muscle) = green, visceral fat = dark green, blue = subcutaneous fat. Tissue density and area were automatically calculated using Visage version 7.1.",a ct scan of the brain showing the location of the brain,,0.0024,0.0004,0.0003,0.0002,0.0240,0.1182
ROCOv2_2023_test_000045,XR,Anterior-posterior chest X-ray depicting lung volumes bilaterally with bibasilar atelectasis. Also noted is right lateral chest wall subcutaneous emphysema and right sided rib fixation hardware.,an x - ray image of a person with a chest x - ray,,0.0564,0.0131,0.0083,0.0067,0.0389,0.4099
ROCOv2_2023_test_000046,MRI,MRI in T2 weighted sequence with unclear vascularised structure (arrow) at the hepatic hilus with signal change.,an mri image shows the location of a tumor in the brain,,0.1284,0.0245,0.0145,0.0115,0.0781,0.3804
ROCOv2_2023_test_000047,UNKNOWN,Anterior-posterior tibia-fibula radiographs of initial open tibia/fibula shaft fractures.,an x - ray image of a foot with a broken bone,,0.0833,0.0275,0.0196,0.0170,0.0980,0.5135
ROCOv2_2023_test_000048,UNKNOWN,Anterior-posterior tibia-fibular intra-operative radiographs of irrigation and debridement with concomitant flexible nailing of the tibial shaft.,an x - ray image of a foot with a broken bone,,0.1099,0.0257,0.0163,0.0134,0.0909,0.4187
ROCOv2_2023_test_000049,UNKNOWN,One-month post-operative lateral tibia-fibula radiographs of flexible nailing of the tibia.,an x - ray image of a foot with a bone in it,,0.0769,0.0253,0.0180,0.0155,0.0413,0.4403
ROCOv2_2023_test_000050,UNKNOWN,Three-month post-operative anterior-posterior tibia-fibula radiographs of flexible nailing of tibial shaft.,an x - ray image of a leg with a broken bone,,0.0833,0.0275,0.0196,0.0170,0.0833,0.4964
ROCOv2_2023_test_000051,UNKNOWN,Post-operative lateral tibia-fibula radiographs of revision open reduction and internal fixation with removal of flexible nails of tibial shaft.,an x - ray image of an x - ray of a broken bone,,0.0931,0.0216,0.0136,0.0111,0.0773,0.4182
ROCOv2_2023_test_000052,UNKNOWN,Patient affected by symptomatic fibrous dysplasia underwent total excision and replacement with custom-made prostheses.,an x - ray image of a hip with an implant in it,,0.0660,0.0217,0.0154,0.0133,0.0338,0.4994
ROCOv2_2023_test_000053,MRI,"T1-weighted MRI image. The image shows a hyperintense focus in the white matter of the right occipital lobe, representing a tiny hemorrhage (white arrow).",an mri image of a patient's brain,,0.0362,0.0194,0.0077,0.0051,0.0743,0.4338
ROCOv2_2023_test_000054,CT,A CT scan of the chest The scan shows a small cavitary nodule in the anterior segment of the left upper lobe (white arrow).,a black and white image of an x - ray showing the lungs,,0.1048,0.0172,0.0097,0.0075,0.0977,0.3518
ROCOv2_2023_test_000055,CT,Abdominal CT scan The scan shows a small septated cystic lesion in segment 8/1 of the liver (white arrow).,a ct scan shows the location of a tumor in the brain,,0.2897,0.1513,0.0463,0.0263,0.2533,0.3722
ROCOv2_2023_test_000056,CT,A CT scan of the chest. The scan shows a small sub-pleural nodule-like consolidation (white arrow). ,a ct scan shows an image of a patient's lung,,0.2407,0.1785,0.1160,0.0542,0.2676,0.4588
ROCOv2_2023_test_000057,UNKNOWN,"Ground-glass nodules have become larger, and cystic air spaces have appeared in their centers.",an x - ray image of a patient's lungs,,0.0000,0.0000,0.0000,0.0000,0.0000,0.4232
ROCOv2_2023_test_000058,UNKNOWN,Cystic lesions have spread and increased in number.,a black and white image of an x - ray of a lung,,0.0769,0.0253,0.0180,0.0155,0.0532,0.2506
ROCOv2_2023_test_000059,CT,CT scan of the maxillofacial area without contrast showing lytic lesion of the right mandible.,a ct scan shows the location of a tumor in the head,,0.2986,0.1395,0.0518,0.0325,0.2733,0.4275
ROCOv2_2023_test_000060,XR,Preoperative radiograph of a female 35-year-old patient with left hip dislocation and fracture of the femoral head (Pipkin type 1 fracture),an x - ray image of the hip joint,,0.0704,0.0431,0.0178,0.0118,0.1183,0.6112
ROCOv2_2023_test_000061,XR,Follow-up radiograph 2 years postoperatively,an x - ray image of a hip joint with a screw,,0.0000,0.0000,0.0000,0.0000,0.0000,0.4918
ROCOv2_2023_test_000062,CT,CT Thorax after completing 9 months of medical treatment and surgical debridement of abscess. Shows complete resolution of chest wall mass and intact bony structure underneath.,a ct scan shows an image of a patient's heart,,0.0581,0.0111,0.0066,0.0053,0.0570,0.3476
ROCOv2_2023_test_000063,UNKNOWN,Angiographic image showing left main coronary artery (LMCA) dividing into circumflex (Cx) and left anterior descending artery (LAD). LAD is seen only up to the first part and then the diagonal branch is seen with 90% stenosis. Circumflex is seen with 80% to 90% stenosis.,an x - ray of a heart with an arrow pointing to the left,,0.0132,0.0069,0.0026,0.0017,0.0474,0.4622
ROCOv2_2023_test_000064,CT,Cone-beam computed tomography scan showing radiopaque nonhomogeneous mass with calcification flecks on the lingual aspect of the right bicuspid region (arrow).,an x - ray shows a tooth with an arrow pointing to it,,0.0660,0.0154,0.0097,0.0079,0.0655,0.4740
ROCOv2_2023_test_000065,US,"Ultrasound guided peripheral nerve block for the lateral antebrachial cutaneous nerve at the elbow. BrM: brachialis muscle, BT: biceps tendon, CV: cephalic vein, ECRL: extensor carpi radialis longus muscle, H: humerus, RN: radial nerve.",an mri image shows the location of the heart,,0.0033,0.0008,0.0005,0.0004,0.0231,0.1252
ROCOv2_2023_test_000066,US," A 69-year-old man presented with obstructive jaundice due to recurrence 18 mo after distal gastrectomy and Roux-en-Y reconstruction for gastric cancer. A recurrent mass with central necrosis (white arrowheads) obstructed the extrahepatic bile duct (black arrow), causing dilatation of intrahepatic bile ducts and gallbladder (white arrows). While endoscopic ultrasound-guided hepaticogastrostomy led to symptomatic relief, the patient died 1 mo later.",a ct scan shows an image of a patient's kidney,,0.0016,0.0003,0.0001,0.0001,0.0385,0.2281
ROCOv2_2023_test_000067,XR,Chest radiograph during initial presentation demonstrating complete opacification of the right hemithorax with mediastinal shift to the opposite side.,an x - ray image of a man with a chest x - ray,,0.1396,0.0264,0.0156,0.0122,0.0773,0.4097
ROCOv2_2023_test_000068,XR,Chest radiograph following completion of t-PA and DNase therapy demonstrates marked improvement in right-sided opacities.t-PA: tissue plasminogen activator; DNase: dornase alfa.,an x - ray image of a chest x - ray,,0.0509,0.0119,0.0076,0.0063,0.0424,0.4757
ROCOv2_2023_test_000069,UNKNOWN,Radiography after PMMA bone cement filling following allograft chip bone filling in the subchondral region after curettage. The arrow indicates the allograft chip bone,an x - ray image of a knee with an arrow pointing to it,,0.0326,0.0107,0.0076,0.0065,0.0209,0.4799
ROCOv2_2023_test_000070,UNKNOWN,Radiography after filling allograft chip bone following curettage,an x - ray image of the foot and ankle,,0.0000,0.0000,0.0000,0.0000,0.0000,0.4295
ROCOv2_2023_test_000071,XR,Preoperative anteroposterior pelvic X-ray of a 31-year-old female shows narrowing of joint space and cortical erosions and lucency in the acetabulum and femoral head of the right hip.,an x - ray image of the hip joint,,0.0482,0.0255,0.0100,0.0065,0.1169,0.6272
ROCOv2_2023_test_000072,XR,Postoperative chest x-ray demonstrating resolution of the pneumopericardium,an x - ray image of a person with a chest x - ray,,0.1429,0.0331,0.0209,0.0170,0.1163,0.6480
ROCOv2_2023_test_000073,CT,Axial CT pelvis showing enlarged prostate (9.6cm) (red arrow) with a mass effect on the rectum and bladder,a ct scan shows the location of a tumor in the head,,0.1086,0.0207,0.0123,0.0097,0.0952,0.3380
ROCOv2_2023_test_000074,MRI,T2-weighted MRI (T2WI).Image showing a well-defined lesion in the right parotid gland with a central homogeneous hyperintense component (*) suggestive of a cyst. Note the heterogeneous peripheral solid component with a few smaller microcysts within.,a black and white image of an x - ray of the head,,0.0248,0.0047,0.0028,0.0022,0.0384,0.3351
ROCOv2_2023_test_000075,UNKNOWN,"T1 VIBE fat-saturated image.In a post-gadolinium image, the peripheral solid component enhances, surrounding the central non-enhancing hypointense cystic component (*). A smaller cyst (arrow) is also noted within the peripheral solid component. Note the normal mastoid segment of the right facial canal (dotted arrow) in relation to the parotid lesion.",an mri image shows the location of a tumor in the head,,0.0084,0.0011,0.0006,0.0004,0.0535,0.3553
ROCOv2_2023_test_000076,UNKNOWN,Fluoroscopic image showing strut grafts in place across the metatarsal phalangeal joint.,an x - ray image of a foot with a broken bone,,0.0767,0.0253,0.0181,0.0157,0.0388,0.5194
ROCOv2_2023_test_000078,ANGIO,Left Coronary Artery Angiogram,a black and white image of a man's chest,,0.0000,0.0000,0.0000,0.0000,0.0000,0.5860
ROCOv2_2023_test_000079,UNKNOWN,Ultrasonographic image of the lumbar vertebra of a dog in the transverse midline plane: 1—iliocostalis and longissimus muscles; 2—spinalis and semispinalis muscle; 3—multifidus muscle; SP—spinal process; AP—articular process; VL—vertebral lamina; TP—transverse process; F—floor of the vertebral canal.,an mri image shows the location of the spine and the location of the spine,,0.0591,0.0327,0.0101,0.0058,0.1118,0.2722
ROCOv2_2023_test_000080,UNKNOWN,Lung image with pneumonia.,an x - ray image of a child's chest,,0.1000,0.0333,0.0240,0.0211,0.0909,0.4877
ROCOv2_2023_test_000081,XR,"Chest x-ray showing mild cardiomegaly with interval development of bilateral pleural effusions (blue arrows) with bibasilar atelectasis, pulmonary vascular congestion, and edema (red arrows).",a chest x - ray shows an x - ray of an x - ray machine,,0.0490,0.0113,0.0071,0.0057,0.0508,0.4409
ROCOv2_2023_test_000082,CT,"Axial CT image of the posterior fossa in bone window setting displays a sprinkled, sand-like calcification within the lesion (arrowhead)",a ct scan shows the location of a tumor in the brain,,0.1999,0.0270,0.0143,0.0107,0.1598,0.4507
ROCOv2_2023_test_000083,US,US scrotum showing lack of arterial blood flow to right testicle.,an image of an x - ray showing the location of a tumor,,0.1538,0.0358,0.0227,0.0185,0.0826,0.2104
ROCOv2_2023_test_000084,XR,"X-ray of the pelvis demonstrated a large lytic bubbly lesion (solid white arrows) within the left iliac wing extending to involve the left acetabulum but sparing the left femur demonstrating a lobulated sclerotic superior border and ill defined inferior, medial and lateral borders suggestive of a bony metastasis in the context of a malignant thyroid mass.",an x - ray image shows the hip joint and the pelvis,,0.0061,0.0032,0.0012,0.0008,0.0362,0.4931
ROCOv2_2023_test_000085,UNKNOWN,Axial T1-weighted post-contrast MRIThe image demonstrates non-enhancing expansile lesions in the right greater than left thalami.,a black and white image of a brain mri,,0.0457,0.0153,0.0111,0.0099,0.0309,0.4625
ROCOv2_2023_test_000086,UNKNOWN,"Oedema around the symphysis, spreading cranially, dorsally and caudally",a black and white image of an mri image of the head,,0.1667,0.0389,0.0247,0.0203,0.0901,0.2408
ROCOv2_2023_test_000087,UNKNOWN, Attenuation calculation in a normal liver: Software provides quantitative assessment in a defined ROI: 0.55 dB/cm/MHz.,an image of an ultrasound scan showing the location of a tumor,,0.0465,0.0154,0.0110,0.0095,0.0273,0.3149
ROCOv2_2023_test_000088,UNKNOWN,Subcostal Transversus Abdominis Plane Block.,an image of an ultrasound scan showing the location of a tumor,,0.0000,0.0000,0.0000,0.0000,0.0000,0.2772
ROCOv2_2023_test_000089,CT,Coronal CT pelvis with contrast demonstrating osteomyelitis of the right ischial tuberosity,an mri image of a horse's head,,0.0758,0.0256,0.0188,0.0168,0.0431,0.3607
ROCOv2_2023_test_000090,MRI,T2 head and neck MRI in sagittal view showing isointense mass in the submandibular region suggesting ectopic thymus (red arrow).,an mri image shows the location of a tumor in the brain,,0.1000,0.0603,0.0244,0.0159,0.1699,0.3818
ROCOv2_2023_test_000091,UNKNOWN,"A 5-year-old child with multiple epiphyseal dysplasia, autosomal dominant type. Radiographs show delayed, disorganized epiphyseal ossification including small and round capital femoral epiphyses and irregular epiphyseal ossification of the knee",an x - ray image of the knee joint,,0.0232,0.0201,0.0159,0.0082,0.0962,0.4972
ROCOv2_2023_test_000092,XR,A 2-month-old infant with infantile cortical hyperostosis (Caffey disease). Radiograph shows cortical hyperostosis in the left femur and right tibia,an x - ray image of a man's legs,,0.0273,0.0091,0.0066,0.0058,0.0230,0.4255
ROCOv2_2023_test_000093,CT,CT pulmonary angiogram showing large pockets of gas within the right breast parenchyma (blue arrows) with edema of the overlying skin. CT: computed tomography,an x - ray image of a human heart,,0.0135,0.0045,0.0033,0.0029,0.0192,0.1226
ROCOv2_2023_test_000094,UNKNOWN,Ultrasonography picture of the RF.,an ultrasound image of a woman's stomach,,0.1250,0.0423,0.0310,0.0278,0.0806,0.4587
ROCOv2_2023_test_000095,UNKNOWN,Posterior-approach cervical epidural blood patch under fluoroscopy.,an image of an x - ray of a patient's spine,,0.0000,0.0000,0.0000,0.0000,0.0000,0.3829
ROCOv2_2023_test_000096,XR,Chest radiograph (P-A view) showing consolidation on the left upper and lower lobes and right upper lobe,a chest x - ray shows an x - ray of the chest,,0.0970,0.0226,0.0143,0.0116,0.0815,0.5483
ROCOv2_2023_test_000097,CT,Thoracic computed tomography scan revealing obstruction of the right lower bronchus by a contrast-enhanced intraluminal lesion of 2.5 cm in diameter.,a ct scan shows the location of a tumor in the chest,,0.1811,0.0267,0.0146,0.0111,0.1190,0.4299
ROCOv2_2023_test_000098,XR,Supine abdominal X-ray showing dilated small bowel loops (arrows).,an x - ray image of a patient's abdomen,,0.0000,0.0000,0.0000,0.0000,0.0000,0.5449
ROCOv2_2023_test_000099,CT,Abdominal CT-scan revealing right renal atrophy with nonspecific ureteral and pyelocaliceal ectasia and retroperitoneal fibrosis involving the right ureter,a ct scan shows an image of a patient's abdomen,,0.0000,0.0000,0.0000,0.0000,0.0000,0.2881
ROCOv2_2023_test_000100,CT,Axial CT scan without contrast enhancement. Red arrows show two spots of unilateral typical deep cortical venous hemorrhages with minor surrounding oedema in the left frontal lobe of the brain. The frontal hemorrhage spot crosses the borders of arterial brain vascular territories.,an mri image shows the location of a brain tumor,,0.0091,0.0017,0.0010,0.0008,0.0482,0.3562
ROCOv2_2023_test_000101,UNKNOWN,Arteriography of the arteriovenous fistula on the right tibial posterior artery.,a black and white image of an x - ray of a leg,,0.0769,0.0253,0.0180,0.0155,0.0413,0.5295
ROCOv2_2023_test_000102,XR,"X-ray image of aseptic loosening of the distal stem of the humeral intercalary endoprosthesis. Resection of the metastasis revealed it was a uterine sarcoma solitary metastatic lesion of the left humerus. After 23 months, there was aseptic loosening. Due to the patient’s poor general condition (pulmonary and multiple skeletal metastases) and acceptable functional result (a Musculoskeletal Tumor Society score of 21), revision was not indicated. This image is from patient 7 in Table 1.",an x - ray image of a shoulder with an implant,,0.0003,0.0002,0.0001,0.0000,0.0189,0.5472
ROCOv2_2023_test_000103,XR,Chest Xray showing markedly enlarged heart.,an x - ray image of a chest x - ray,,0.0909,0.0302,0.0216,0.0189,0.0676,0.5653
ROCOv2_2023_test_000104,UNKNOWN,High Resolution Chest Computer TomographyBasal ground-glass opacities,a black and white image of an x - ray of a lung,,0.0000,0.0000,0.0000,0.0000,0.0000,0.4473
ROCOv2_2023_test_000105,UNKNOWN,Transthoracic echocardiogram showing a giant mass (white arrow) in the left atrium obstructing the mitral valve (yellow arrow) that is suggestive of myxoma,an image of an ultrasound showing the location of the heart,,0.0849,0.0141,0.0080,0.0062,0.0787,0.4753
ROCOv2_2023_test_000106,UNKNOWN,Post‐removal panoramic image of the odontoma with the subsequent alignment of the impacted teeth,an x - ray image of a mouth with teeth missing,,0.2768,0.1452,0.0563,0.0361,0.1460,0.4478
ROCOv2_2023_test_000107,UNKNOWN,Native mitral valve with mild annular and leaflet calcification. (A) Left ventricle and (B) atrium. Arrow shows the mitral valve.,an image of an ultrasound with a red arrow pointing to the heart,,0.1048,0.0172,0.0097,0.0075,0.1453,0.3676
ROCOv2_2023_test_000108,CT,Axial cardiac computed tomography angiography demonstrating the left ventricular pseudoaneurysm inferior to the mitral annular plane with layered thrombus. (A) Pseudoaneurysm and (B) thrombus.,a ct scan shows the location of a tumor in the chest,,0.0558,0.0106,0.0063,0.0050,0.0532,0.3076
ROCOv2_2023_test_000109,UNKNOWN,Target and avoidance structures. Example axial slice representing the method used for contouring target and avoidance structures. Red: old GTV; inner magenta: CTV1; inner yellow: PTV1 (mod); outer magenta: CTV2; outer yellow: PTV2,a ct scan showing the location of a brain tumor,,0.0027,0.0009,0.0007,0.0006,0.0118,0.2694
ROCOv2_2023_test_000110,UNKNOWN,Representative axial sections with dose distributions,a ct scan showing the location of the brain,,0.0000,0.0000,0.0000,0.0000,0.0000,0.2423
ROCOv2_2023_test_000111,XR,Femur x-ray showing the distal displaced femoral fracture (view 1),an x - ray image of a shoulder with a broken bone,,0.0000,0.0000,0.0000,0.0000,0.0000,0.5019
ROCOv2_2023_test_000112,XR,Femur x-ray showing the distal displaced femoral fracture (view 2),an x - ray image of an arm with a broken bone,,0.0000,0.0000,0.0000,0.0000,0.0000,0.4970
ROCOv2_2023_test_000113,UNKNOWN,Measurement of lymph node density (right hilum).,a ct scan shows the location of a tumor in the chest,,0.0833,0.0275,0.0196,0.0170,0.0490,0.3327
ROCOv2_2023_test_000114,UNKNOWN,"Radiographic imaging of chest taken on second day of admission when the patient developed shortness of breath, showing heterogeneous opacity over the lower right zone",a chest x - ray shows an x - ray of a person's chest,,0.0640,0.0148,0.0093,0.0075,0.0602,0.5243
