image_id,modality,ground_truth,generated_caption,retrieved_context,bleu_1,bleu_2,bleu_3,bleu_4,meteor,semantic_similarity
ROCOv2_2023_test_000011,US,Transverse US image of the left ovary demonstrates the “string of pearls” sign.,"Based on the context of similar medical images:
- B-lines on lung ultrasound. Phased array probe (1-5 MHz) with probe marker facing cephalad placed in an intercostal space. B lines (denoted by arrows), are well-defined comet-tail, vertical hyperechoic artifacts arising from the pleural line that obliterate normal A-lines, and descend to the bottom of the screen. Multiple B-lines in an interspace indicates an interstitial syndrome, where there are increased air-fluid interfaces creating this artifact.
- Abdominal ultrasound showing transmural thickening of the terminal ileus.
- RUQ US demonstrating mild GB wall thickening (arrow) without evidence of perforation (denoted by arrow).","1. B-lines on lung ultrasound. Phased array probe (1-5 MHz) with probe marker facing cephalad placed in an intercostal space. B lines (denoted by arrows), are well-defined comet-tail, vertical hyperechoic artifacts arising from the pleural line that obliterate normal A-lines, and descend to the bottom of the screen. Multiple B-lines in an interspace indicates an interstitial syndrome, where there are increased air-fluid interfaces creating this artifact.
2. Abdominal ultrasound showing transmural thickening of the terminal ileus.
3. RUQ US demonstrating mild GB wall thickening (arrow) without evidence of gallstones. RUQ - right upper quadrant; US - ultrasound; GB - gallbladder
4.  Ultrasound on Jun 15, 2020. 
5. Ultrasound image demonstrates the OGT balloon (white arrows) with magnets (black arrow) in a patient with an abdominal wall to stomach depth of 2 cm.",0.0504,0.0207,0.0071,0.0042,0.1521,0.2291
ROCOv2_2023_test_000012,CT,"Neck CT showing a left lymph node conglomerate with hypodense images due to necrotic changes, loss of cleavage plane with muscle structures, and mass effect on the ipsilateral jugular vein.CT: computed tomography","Based on the context of similar medical images:
- Computed tomography of abdomen showing large multiloculated liver abscess
- CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
- CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).
- Computed tomography scan (axial view) revealed an osteolytic lesion in the right distal phalanx of the third proximal phalanx","1. Computed tomography of abdomen showing large multiloculated liver abscess
2. CT scan showing pathologic fracture in the distal aspect of the third proximal phalanx by tumor with chondroid features and extra-osseous soft tissue extension. CT: computed tomography
3. CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).
4. Computed tomography scan (axial view) revealed an osteolytic lesion in the right zygomatic bone.
5. CT scan of the chest, coronal slice, showing the RV lead beyond the ventricular wall. RV: right ventricular",0.1121,0.0541,0.0295,0.0123,0.1948,0.3177
ROCOv2_2023_test_000013,CT,"Postoperative computed tomography angiography showing that the left internal mammary artery graft was patent, with good distal run-off in the left anterior descending artery.","Based on the context of similar medical images:
- CT scan
- CT scan of the chest demonstrating diffuse ground-glass opacities in the upper lung fields and near-complete opacification of the lower lobes bilaterally with multifocal areas of cystic necrosis and cavitary lesions.
- Second clinical case: CT image in coronal plane of pseudoarthrosis occurred after a middle-proximal third humeral shaft fracture in a 64-year-old male patient conservatively treated.
- High-resolution CT chest above showing diffuse ground-glass opacity in the lungs and bilateral pleural effusion
- Computed tomography (CT). A lymphocele (16 cm × 8 cm) was found in the right lung, and a pleural effusion was found in the left lung","1. CT scan
2. CT scan of the chest demonstrating diffuse ground-glass opacities in the upper lung fields and near-complete opacification of the lower lobes bilaterally with multifocal areas of cystic necrosis and cavitary lesions.
3. Second clinical case: CT image in coronal plane of pseudoarthrosis occurred after a middle-proximal third humeral shaft fracture in a 64-year-old male patient conservatively treated.
4. High-resolution CT chest above showing diffuse ground-glass opacity in the lungs and bilateral pleural effusion
5. Computed tomography (CT). A lymphocele (16 cm × 8 cm × 6 cm) on the left side of the transplanted kidney in the right iliac fossa (white arrow) is detected.",0.0902,0.0473,0.0265,0.0112,0.2660,0.2918
ROCOv2_2023_test_000014,ANGIO,"DSA showing self-expandable stent of the left ICA.Foot note: DSA, Digital Subtraction Angiography; ICA, Internal Carotid Artery.","Based on the context of similar medical images:
- Quantitative measurements on follow-up digital subtraction angiography (DSA). Measurements were taken on the lateral view. Width (line a) was measured as the longest horizontal distance of the area covered by neoangiogenesis. Height (line b) was measured as the longest vertical distance of the area covered by neoangiogenesis.
- Postprocedural angiography of the SMA after stent placement stabilizes the dissection fold and improved peripheral blood flow.
- Right coronary angiography shows an aberrant vessel, which terminates in the smaller aneurysm, and this is connected to the pulmonary artery.
- Coronary angiography shows an aberrant vessel, which terminates in the smaller aneurysm, and this is connected to the pulmonary artery","1. Quantitative measurements on follow-up digital subtraction angiography (DSA). Measurements were taken on the lateral view. Width (line a) was measured as the longest horizontal distance of the area covered by neoangiogenesis. Height (line b) was measured as the longest vertical distance of the area covered by neoangiogenesis.
2. Postprocedural angiography of the SMA after stent placement stabilizes the dissection fold and improved peripheral blood flow.
3. Right coronary angiography shows an aberrant vessel, which terminates in the smaller aneurysm, and this is connected to the pulmonary artery.
4. Coronary angiography in the Left anterior oblique (LAO) caudal view demonstrated double right coronary artery: main RCA (M.RCA), double RCA (D.RCA) and the dissection in the proximal portion of the main RCA.",0.0896,0.0519,0.0273,0.0112,0.2529,0.5503
ROCOv2_2023_test_000015,UNKNOWN,Chest radiography shows aneurysm as protruding mass.,"Based on the context of similar medical images:
- Three SEMS placement with a combination of the SIS and SBS methods
-  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
- Radiography after PMMA bone cement filling following allograft chip bone filling in the subchondral region after curettage. The arrow indicates the allograft chip bone
- High Resolution Chest Computer TomographyBasal ground-glass opacities
- Maintaining the integrity of the subchondral bone after PMMA bone cement filling following allograft chip bone filling","1. Three SEMS placement with a combination of the SIS and SBS methods
2.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
3. Radiography after PMMA bone cement filling following allograft chip bone filling in the subchondral region after curettage. The arrow indicates the allograft chip bone
4. High Resolution Chest Computer TomographyBasal ground-glass opacities
5. Maintaining the integrity of the femoral isthmus is mandatory; a minimal contact of 2 cm is necessary for primary stability of the stem.",0.0263,0.0048,0.0027,0.0021,0.0806,0.2520
ROCOv2_2023_test_000016,XR,Abdominal X-ray. SEMS was placed beyond the stenosis.,"Based on the context of similar medical images:
- Mediolateral dislocation after medial cortical hinge fracture. A standard AP radiograph taken on the first postoperative day after biplane LCW-DFO using a TomoFix™ (DePuy Synthes, Raynham, MA, USA) locking compression plate is showing a mediolateral dislocation of > 2 mm in the coronal plane caused by a medial cortical hinge fracture. Distance d; horizontal distance between the proximal and distal medial cortex
- Lateral preoperative left foot weight-bearing X-ray.
- Abdominal radiograph showing adynamic air-fluid levels.
- Post-intubation chest X-ray showing air-fluid levels.","1. Mediolateral dislocation after medial cortical hinge fracture. A standard AP radiograph taken on the first postoperative day after biplane LCW-DFO using a TomoFix™ (DePuy Synthes, Raynham, MA, USA) locking compression plate is showing a mediolateral dislocation of > 2 mm in the coronal plane caused by a medial cortical hinge fracture. Distance d; horizontal distance between the proximal and distal medial cortex
2. Lateral preoperative left foot weight-bearing X-ray.
3. Abdominal radiograph showing adynamic air-fluid levels.
4. Post-intubation chest x-ray
5. Abdominal X-ray reveals no evidence of ileus or obstruction.",0.0481,0.0216,0.0077,0.0046,0.1289,0.2028
ROCOv2_2023_test_000017,UNKNOWN,HRCT done on presentation to the ER that shows B/L ground glass infiltrates with patchy consolidations involving mainly the peripheries,"Based on the context of similar medical images:
- One-month post-operative lateral tibia-fibula radiographs of flexible nailing of the tibia.
-  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
- Post-op AP view (osteosynthesis of the ulna with proximally contoured locking plate and radial head arthroplasty).
- Acute viral right parotitis. Enlarged, hypervascularized parotid gland.","1. One-month post-operative lateral tibia-fibula radiographs of flexible nailing of the tibia.
2.  A bilateral total hip arthroplasty, with a Ti-Por cup on the right and a hydroxyapatite-coated socket on the left. The different surface roughness is evident. Both the cups had good radiographic osseointegration at 3 years.
3. Post-op AP view (osteosynthesis of the ulna with proximally contoured locking plate and radial head arthroplasty).
4. Acute viral right parotitis. Enlarged, hypervascularized parotid on ultrasonography
5. High Resolution Chest Computer TomographyBasal ground-glass opacities",0.0426,0.0068,0.0037,0.0027,0.0912,0.2519
ROCOv2_2023_test_000018,UNKNOWN,Large left-sided pneumothorax with typical COVID-19 lungs infiltrate,"Based on the context of similar medical images:
- Computerized tomography of the chest in 2021 showing an increase in the lung nodule size to 15 mm
- Case 1: Parastomal varix in 47-year-old female. Right portal venous access was performed with subsequent selection of an SMV branch demonstrating stomal varices (yellow arrow) in the region of stoma, identified with stomal markers (blue arrow).
- Right upper lobe (red arrow) and perihilar consolidations.
- Fluoroscopic image of Orthokine injection
- Three SEMS placement with a combination of the SIS and SBS methods
Describe the current image in clinical terms:","1. Computerized tomography of the chest in 2021 showing an increase in the lung nodule size to 15 mm
2. Case 1: Parastomal varix in 47-year-old female. Right portal venous access was performed with subsequent selection of an SMV branch demonstrating stomal varices (yellow arrow) in the region of stoma, identified with stomal markers (blue arrow).
3. Right upper lobe (red arrow) and perihilar consolidations.
4. Fluoroscopic image of Orthokine injection
5. Three SEMS placement with a combination of the SIS and SBS methods",0.0089,0.0028,0.0019,0.0016,0.0543,0.1520
ROCOv2_2023_test_000019,UNKNOWN,Retrograde portography performed with 10 mL iodinated contrast medium over a 5 French catheter.,"Based on the context of similar medical images:
- Hip radiology with implanted megaprosthesis with four-years follow-up.
- Post-contrast SPGR coronal—intensely enhancing tumor along the right ECA (orange arrows)—perivascular spread. Right CCA bifurcation is labeled with green arrow. Perineural tumor component along right mandibular nerve through widened foramen ovale is labelled with blue arrow.
-  Axial view of the retroperitoneal mass
- Representative axial sections with dose distributions
- Contrast-enhanced sagittal oblique view of the thoracic aorta showing intraluminal, hypodense, and linear strands of arteriovenous malformations","1. Hip radiology with implanted megaprosthesis with four-years follow-up.
2. Post-contrast SPGR coronal—intensely enhancing tumor along the right ECA (orange arrows)—perivascular spread. Right CCA bifurcation is labeled with green arrow. Perineural tumor component along right mandibular nerve through widened foramen ovale is labelled with blue arrow.
3.  Axial view of the retroperitoneal mass
4. Representative axial sections with dose distributions
5. Contrast-enhanced sagittal oblique view of the thoracic aorta showing intraluminal, hypodense, and linear strands of a non-enhancing structure (red arrows) in the ascending aorta extending to the left common carotid artery (yellow arrow), suggestive of a thrombus",0.0208,0.0047,0.0029,0.0022,0.0433,0.2227
ROCOv2_2023_test_000020,CT,Computed tomography of the head: coronal view showing the effacement of the left lateral ventricle frontal horn and 5-mm left to right midline shift (yellow arrow) secondary to intraparenchymal hemorrhage (red arrow),"Based on the context of similar medical images:
- Second clinical case: CT image in coronal plane of pseudoarthrosis occurred after a middle-proximal third humeral shaft fracture in a 64-year-old male patient conservatively treated.
- Computed tomography (CT). A lymphocele (16 cm × 8 cm × 6 cm) on the left side of the transplanted kidney in the right iliac fossa (white arrow) is detected.
- CT scan of the chest, coronal slice, showing the RV lead beyond the ventricular wall. RV: right ventricular
- Computed tomography of abdomen showing large multiloculated liver abscess in the right iliac fossa (white arrow).","1. Second clinical case: CT image in coronal plane of pseudoarthrosis occurred after a middle-proximal third humeral shaft fracture in a 64-year-old male patient conservatively treated.
2. Computed tomography (CT). A lymphocele (16 cm × 8 cm × 6 cm) on the left side of the transplanted kidney in the right iliac fossa (white arrow) is detected.
3. CT scan of the chest, coronal slice, showing the RV lead beyond the ventricular wall. RV: right ventricular
4. Computed tomography of abdomen showing large multiloculated liver abscess
5. CT abdomen. Computerized tomography of the abdomen showed peripancreatic stranding and haziness (arrow) suggestive of acute pancreatitis.",0.1513,0.1013,0.0444,0.0166,0.3066,0.3067
ROCOv2_2023_test_000021,CT, Computed tomography of the head showing large intraparenchymal hemorrhage of the left anterior temporal lobe and left inferior frontal lobe (arrows) with surrounding edema and mass effect.,"Based on the context of similar medical images:
- Computed tomography of abdomen showing large multiloculated liver abscess
- CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).
- CT abdomen. Computerized tomography of the abdomen showed peripancreatic stranding and haziness (arrow) suggestive of acute pancreatitis.
- Computed tomography scan (axial view) revealed an osteolytic lesion in the right zygomatic bone.
- CT scan of the chest demonstrating an osteolytic lesion in the right zygomatic bone.","1. Computed tomography of abdomen showing large multiloculated liver abscess
2. CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).
3. CT abdomen. Computerized tomography of the abdomen showed peripancreatic stranding and haziness (arrow) suggestive of acute pancreatitis.
4. Computed tomography scan (axial view) revealed an osteolytic lesion in the right zygomatic bone.
5. CT scan of the chest demonstrating diffuse ground-glass opacities in the upper lung fields and near-complete opacification of the lower lobes bilaterally with multifocal areas of cystic necrosis and cavitary lesions.",0.1167,0.0767,0.0464,0.0171,0.2594,0.4526
ROCOv2_2023_test_000022,CT, Retroperitoneal mass detected on enhanced abdominal computed tomography. The yellow arrow indicates the tumor was closely related to the liver.,"Based on the context of similar medical images:
- CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).
- Computed tomography scan showing metallic object in appendix
- Computed tomography scan (axial view) revealed an osteolytic lesion in the right zygomatic bone.
- Pre-cryotherapy chest computed tomography scan showing multiple endometrioses in the right and left upper lobes, December 2018.
- CT scan of the chest, coronal slice, showing the RV lead, December 2018.","1. CT scan of the abdomen and pelvis. CT scan of the abdomen and pelvis in coronal view demonstrates an enlarged spleen measuring 13.8 cm (red arrow) with a band of hypoattenuation that likely represents an infarction (blue arrow).
2. Computed tomography scan showing metallic object in appendix
3. Computed tomography scan (axial view) revealed an osteolytic lesion in the right zygomatic bone.
4. Pre-cryotherapy chest computed tomography scan showing multiple endometrioses in the right and left upper lobes, December 2018.
5. CT scan of the chest, coronal slice, showing the RV lead beyond the ventricular wall. RV: right ventricular",0.0756,0.0253,0.0082,0.0047,0.1842,0.3176
